frame,x,y,visible,interpolated,score
70,480.7,169.4,1,0,11.826
71,481.2,173.4,1,0,12.555
72,482.0,177.2,1,0,11.300
73,482.8,180.8,1,0,11.151
74,483.5,184.7,1,0,9.834
75,483.9,189.2,1,0,10.006
76,484.7,194.8,1,0,12.825
77,485.3,200.1,1,0,11.311
78,485.8,205.1,1,0,14.269
79,486.3,210.4,1,0,8.155
80,486.7,217.1,1,0,10.166
81,487.4,223.9,1,0,12.198
82,488.7,230.7,1,0,9.959
83,489.8,236.6,1,0,9.647
84,490.0,242.2,1,0,12.631
85,491.0,254.5,1,0,10.340
86,491.8,265.4,1,0,5.612
87,492.1,272.1,1,0,-23.729
88,492.3,275.9,1,0,-23.987
89,493.4,285.2,1,0,4.142
90,494.3,296.0,1,0,5.836
91,494.8,306.1,1,0,10.383
92,495.6,316.1,1,0,4.962
93,497.2,325.1,1,0,6.870
94,498.4,338.7,1,0,10.293
95,499.1,351.0,1,0,5.900
96,499.9,362.6,1,0,-5.661
97,501.1,373.7,1,0,-9.947
98,501.4,386.0,1,0,2.646
99,501.2,397.9,1,0,4.042
100,507.7,412.4,1,0,-9.565
101,516.7,425.6,1,0,-13.433
102,523.3,432.8,1,1,0.000
103,524.3,436.2,1,1,0.000
104,526.4,440.6,1,1,0.000
105,528.5,444.9,1,1,0.000
106,530.6,449.3,1,1,0.000
107,532.8,453.6,1,1,0.000
108,534.9,458.0,1,1,0.000
109,537.5,462.5,1,1,0.000
110,539.8,466.8,1,0,3.156
111,531.6,466.5,1,0,6.786
112,520.3,464.4,1,0,0.519
113,514.0,463.9,1,1,0.000
114,517.3,466.4,1,0,15.498
115,518.9,468.3,1,0,13.354
116,519.8,469.4,1,0,16.543
117,520.2,471.2,1,0,13.670
118,520.8,473.2,1,0,10.351
119,522.0,476.1,1,0,9.933
120,523.4,479.0,1,0,9.972
121,524.4,482.2,1,0,14.068
122,525.4,485.6,1,0,15.691
123,525.4,491.2,1,0,11.480
124,542.1,461.6,1,1,0.000
125,557.1,435.4,1,1,0.000
126,570.7,411.5,1,0,13.763
127,581.2,392.8,1,0,13.897
128,588.6,379.8,1,0,11.298
129,596.9,365.7,1,0,0.108
130,606.8,350.7,1,1,0.000
131,618.2,333.4,1,1,0.000
132,629.1,317.4,1,0,13.977
133,638.6,303.5,1,0,8.411
134,645.8,293.4,1,0,13.096
135,650.6,286.8,1,1,0.000
136,657.9,278.3,1,0,11.572
137,666.0,268.2,1,0,9.659
138,673.4,259.4,1,0,14.429
139,679.3,253.2,1,0,-1.154
140,685.9,246.5,1,0,17.240
141,691.2,241.2,1,0,6.952
142,695.5,237.7,1,0,10.040
143,700.2,234.8,1,0,15.036
144,704.9,232.0,1,0,14.415
145,709.4,229.2,1,0,13.530
146,713.4,226.8,1,0,14.656
147,717.6,224.7,1,0,12.648
148,721.5,223.2,1,0,11.057
149,725.6,222.0,1,0,11.349
150,729.3,221.3,1,0,8.499
151,733.1,220.9,1,0,12.099
152,736.3,220.8,1,0,14.431
153,739.5,221.1,1,0,12.986
154,742.5,221.8,1,0,13.318
155,745.7,222.6,1,0,13.445
156,748.9,223.5,1,0,11.356
157,752.3,225.0,1,0,12.225
158,754.4,224.4,1,0,13.123
159,755.8,219.9,1,0,9.866
160,756.7,215.5,1,0,-1.365
161,759.2,207.5,1,0,2.734
162,761.7,197.9,1,0,-18.194
163,763.7,189.5,1,0,-16.580
164,764.1,184.1,1,0,-0.922
165,765.6,178.1,1,0,-5.423
166,767.5,172.9,1,0,-2.656
167,769.3,169.5,1,0,2.442
168,769.9,165.2,1,0,11.577
169,771.4,161.6,1,0,13.406
170,772.6,157.8,1,0,10.752
171,774.0,153.8,1,0,8.619
172,775.9,150.4,1,0,5.524
173,778.0,147.9,1,0,9.858
174,779.2,145.3,1,0,12.114
175,780.8,141.6,1,0,8.967
176,782.2,139.2,1,0,12.914
177,783.1,138.1,1,0,-4.242
178,784.4,136.7,1,0,-3.967
179,785.8,134.9,1,0,3.449
180,785.7,135.2,1,0,6.298
181,785.2,137.1,1,0,7.338
182,786.0,139.0,1,0,8.345
183,787.3,141.0,1,0,7.722
184,788.5,143.5,1,0,7.027
185,789.3,146.3,1,0,9.704
186,790.0,149.6,1,1,0.000
187,790.6,153.0,1,1,0.000
188,791.2,156.4,1,1,0.000
189,791.8,159.8,1,1,0.000
190,792.4,163.2,1,1,0.000
191,793.0,166.5,1,1,0.000
192,793.6,169.9,1,1,0.000
193,794.2,173.3,1,1,0.000
194,794.7,176.5,1,1,0.000
195,795.4,180.4,1,0,13.760
196,796.6,185.0,1,0,11.840
197,797.9,190.4,1,0,13.812
198,798.5,195.4,1,0,11.288
199,799.2,201.2,1,0,11.645
200,799.8,207.0,1,0,10.331
201,800.7,213.5,1,0,9.011
202,801.5,220.4,1,0,5.871
203,802.9,227.0,1,0,10.472
204,803.8,233.0,1,0,14.411
205,805.0,240.2,1,0,10.111
206,806.8,252.8,1,0,10.467
207,808.5,262.1,1,0,0.889
208,809.0,268.6,1,0,-11.624
209,809.2,273.4,1,0,-23.238
210,810.4,284.9,1,0,-0.817
211,812.2,297.3,1,0,8.421
212,813.6,308.4,1,0,0.677
213,814.3,317.5,1,0,12.437
214,815.2,326.9,1,0,6.377
215,816.8,338.6,1,0,6.641
216,818.6,351.3,1,0,10.927
217,819.5,365.8,1,0,8.906
218,820.4,379.5,1,0,12.845
219,821.9,391.3,1,0,8.664
220,823.5,400.4,1,0,8.324
221,824.8,416.4,1,0,9.256
222,826.5,436.1,1,0,-0.945
223,828.6,455.0,1,0,-22.304
224,830.0,463.3,1,0,-1.623
225,830.5,466.7,1,0,5.478
226,832.2,466.7,1,0,-3.828
227,834.0,467.3,1,0,13.805
228,835.9,468.0,1,0,8.986
229,837.1,470.0,1,0,9.138
230,838.7,472.5,1,0,11.916
231,839.8,474.7,1,0,13.152
232,841.3,477.2,1,0,13.511
233,843.1,480.5,1,0,16.165
234,844.7,483.8,1,0,13.285
235,846.0,487.8,1,0,15.954
236,847.9,492.5,1,0,14.475
237,849.4,497.7,1,0,12.103
238,850.7,503.5,1,0,13.312
239,852.5,508.6,1,0,12.305
240,835.9,484.5,1,1,0.000
241,819.4,460.5,1,1,0.000
242,802.9,436.6,1,1,0.000
243,785.7,411.5,1,0,10.491
244,769.4,388.4,1,0,11.228
245,755.8,370.1,1,0,9.057
246,743.6,355.4,1,0,-8.355
247,728.2,336.3,1,0,1.049
248,714.9,319.2,1,0,7.562
249,704.3,305.8,1,0,-17.031
250,697.7,298.2,1,0,-30.848
251,686.3,285.7,1,0,-7.088
252,677.8,275.7,1,0,-14.864
253,666.8,263.6,1,0,-36.544
254,658.1,255.1,1,0,-25.922
255,648.6,247.4,1,0,-18.991
256,642.0,241.6,1,0,-8.105
257,633.8,234.0,1,0,7.433
258,625.9,226.7,1,0,1.303
259,619.7,222.6,1,0,11.307
260,613.6,218.1,1,0,13.776
261,607.1,213.6,1,0,8.625
262,600.3,209.2,1,0,7.911
263,594.6,206.5,1,0,9.739
264,589.4,204.1,1,0,11.930
265,584.1,202.0,1,0,6.243
266,581.0,200.8,1,0,12.824
267,579.6,200.0,1,0,7.128
268,574.4,198.1,1,0,-11.894
269,566.9,195.7,1,0,10.865
270,560.7,194.6,1,0,-4.326
271,557.0,195.0,1,0,2.881
272,552.8,194.8,1,0,12.956
273,548.9,194.7,1,0,13.424
274,545.5,194.8,1,0,12.099
275,542.0,195.0,1,0,11.716
276,539.0,194.7,1,0,10.794
277,535.9,193.9,1,1,0.000
278,533.0,192.9,1,1,0.000
279,530.1,191.9,1,1,0.000
280,527.1,191.0,1,1,0.000
281,524.2,190.0,1,1,0.000
282,521.3,189.4,1,1,0.000
283,518.3,187.2,1,0,14.657
284,516.3,183.6,1,0,14.534
285,514.3,177.8,1,0,9.855
286,511.0,170.2,1,1,0.000
287,508.1,163.7,1,0,7.478
288,506.7,160.5,1,0,10.889
289,506.0,158.8,1,0,12.698
290,504.0,155.7,1,0,10.119
291,501.9,152.5,1,1,0.000
292,499.5,149.3,1,1,0.000
293,496.9,145.9,1,1,0.000
294,495.1,143.2,1,0,5.670
295,496.1,143.1,1,0,3.971
296,499.8,145.6,1,1,0.000
297,504.5,148.9,1,1,0.000
298,508.8,151.9,1,1,0.000
299,513.1,154.9,1,1,0.000
300,517.5,157.9,1,1,0.000
301,521.8,160.9,1,1,0.000
302,526.2,163.9,1,1,0.000
303,530.5,167.0,1,0,8.349
304,534.6,170.4,1,0,12.571
305,538.1,174.3,1,0,12.600
306,542.8,179.7,1,0,11.318
307,548.3,186.0,1,0,6.731
308,554.0,192.2,1,1,0.000
309,556.0,197.1,1,0,0.520
310,559.6,203.1,1,0,0.547
311,565.2,211.0,1,0,3.241
312,572.5,218.8,1,0,-1.561
313,577.6,226.4,1,0,9.531
314,582.5,233.5,1,0,4.455
315,584.5,237.0,1,0,-1.016
316,589.5,244.9,1,0,-2.324
317,597.3,258.7,1,0,-21.493
318,606.3,274.1,1,0,-36.937
319,611.0,282.8,1,0,-3.377
320,616.0,292.4,1,0,8.283
321,623.1,306.3,1,0,-1.106
322,630.9,319.9,1,0,6.400
323,638.0,332.4,1,0,-8.552
324,643.8,343.9,1,1,0.000
325,649.7,357.7,1,1,0.000
326,655.3,370.3,1,1,0.000
327,662.4,386.8,1,0,9.075
328,671.2,405.4,1,0,12.339
329,679.7,423.5,1,0,14.286
330,684.3,434.4,1,0,0.669
331,688.7,444.5,1,0,-5.220
332,695.3,456.3,1,1,0.000
333,704.2,471.5,1,1,0.000
334,712.5,486.1,1,1,0.000
335,720.8,501.5,1,1,0.000
336,729.4,513.4,1,0,15.397
337,737.7,520.4,1,0,12.837
338,744.7,525.0,1,0,13.474
339,750.7,526.4,1,0,12.066
340,758.6,530.3,1,0,8.140
341,759.0,506.5,1,1,0.000
342,759.2,483.9,1,0,15.595
343,759.2,461.9,1,0,12.910
344,759.3,446.6,1,0,13.306
345,759.9,429.7,1,0,-22.979
346,759.7,411.2,1,0,-34.620
347,759.0,389.7,1,0,-17.329
348,758.8,375.9,1,0,3.960
349,758.8,364.3,1,0,-6.364
350,758.6,350.4,1,0,8.343
351,758.1,336.9,1,0,6.536
352,758.4,325.2,1,0,12.397
353,759.0,315.0,1,0,11.090
354,759.4,305.1,1,0,11.221
355,759.5,296.4,1,0,13.286
356,759.1,288.4,1,0,12.258
357,758.7,280.4,1,0,5.616
358,759.0,272.1,1,0,10.761
359,759.6,265.0,1,0,14.101
360,759.4,258.4,1,0,9.803
361,759.1,252.4,1,0,2.952
362,759.4,246.9,1,0,12.385
363,760.1,242.1,1,0,8.833
364,760.1,238.1,1,0,13.462
365,760.0,234.3,1,0,15.701
366,760.2,230.4,1,0,11.575
367,760.5,227.1,1,0,10.605
368,760.6,224.7,1,0,14.060
369,760.4,222.2,1,0,13.272
370,760.8,219.8,1,0,14.988
371,760.8,218.1,1,0,14.590
372,761.1,216.8,1,0,10.995
373,761.7,215.7,1,0,10.006
374,762.0,214.6,1,0,10.658
375,761.5,213.9,1,0,11.328
376,761.6,213.7,1,0,6.975
377,761.8,213.0,1,0,11.929
378,761.8,212.7,1,0,6.460
379,762.2,213.3,1,0,2.227
380,763.3,214.1,1,0,3.783
381,764.1,214.2,1,0,11.334
382,764.7,215.4,1,0,10.010
383,764.6,217.0,1,0,12.952
384,764.5,218.4,1,0,11.696
385,764.5,219.9,1,0,12.392
386,764.8,221.9,1,0,13.395
387,765.1,223.6,1,0,14.030
388,765.2,225.3,1,0,15.677
389,765.4,227.3,1,0,16.033
390,765.6,230.0,1,0,13.896
391,766.0,233.3,1,0,12.885
392,766.0,232.9,1,0,11.920
393,765.8,227.6,1,0,9.109
394,765.9,220.2,1,0,1.817
395,766.3,215.1,1,0,14.438
396,766.1,209.8,1,0,10.555
397,765.9,206.0,1,0,7.955
398,765.3,200.4,1,0,8.059
399,764.8,195.0,1,0,-4.941
400,765.0,189.6,1,0,-1.017
401,765.8,186.4,1,0,6.289
402,765.8,182.3,1,0,13.167
403,765.5,178.4,1,0,12.638
404,765.5,175.1,1,0,14.649
405,765.6,172.3,1,0,9.811
406,765.8,169.2,1,0,13.209
407,765.3,166.6,1,0,12.399
408,764.7,163.9,1,0,12.151
409,764.9,161.1,1,0,9.791
410,765.1,158.8,1,0,10.273
411,765.1,157.6,1,0,9.079
412,764.8,156.6,1,0,6.752
413,764.4,155.2,1,0,11.217
414,763.7,154.2,1,0,7.840
415,766.5,150.3,1,0,6.880
416,756.0,158.0,1,0,8.867
417,741.0,170.9,1,0,-40.953
418,735.2,178.9,1,0,-98.014
419,734.7,184.8,1,0,-50.763
420,765.9,197.0,1,0,-21.233
421,755.0,185.9,1,1,0.000
422,751.6,174.2,1,0,1.061
423,755.8,161.6,1,0,4.281
424,767.4,148.3,1,0,3.249
425,762.3,155.4,1,0,-55.104
426,763.5,154.8,1,0,2.572
427,762.5,154.6,1,0,-2.996
428,759.3,155.8,1,0,-0.276
429,753.5,155.1,1,1,0.000
430,746.0,153.9,1,1,0.000
431,738.9,152.9,1,1,0.000
432,731.9,151.8,1,1,0.000
433,724.8,150.8,1,1,0.000
434,717.8,149.5,1,1,0.000
435,710.4,149.4,1,0,8.036
436,704.1,149.6,1,0,8.581
437,698.0,150.4,1,0,10.786
438,691.1,151.3,1,1,0.000
439,682.5,153.5,1,1,0.000
440,675.2,155.0,1,0,8.715
441,669.3,156.4,1,0,9.631
442,661.0,159.1,1,0,1.016
443,652.1,162.4,1,0,9.445
444,644.0,165.6,1,0,-1.820
445,637.4,168.6,1,0,-2.734
446,631.0,171.3,1,0,7.636
447,623.8,174.7,1,0,9.179
448,614.4,180.1,1,0,-3.796
449,605.3,185.8,1,0,-3.334
450,598.4,190.8,1,0,10.779
451,590.5,196.3,1,1,0.000
452,579.8,203.2,1,1,0.000
453,571.3,209.4,1,0,14.328
454,563.9,215.6,1,0,15.531
455,557.0,221.7,1,0,13.141
456,549.9,227.0,1,0,10.026
457,533.5,242.0,1,0,5.706
458,517.1,257.6,1,0,-8.080
459,509.1,265.4,1,1,0.000
460,509.3,265.4,1,0,16.072
461,502.7,273.0,1,0,3.716
462,491.6,285.5,1,0,13.857
463,480.7,297.4,1,0,10.407
464,471.5,307.7,1,0,2.859
465,463.6,317.9,1,0,9.013
466,455.5,327.8,1,0,4.671
467,443.5,342.3,1,0,2.759
468,431.9,356.7,1,0,-1.738
469,421.9,370.2,1,0,-18.351
470,414.4,380.4,1,0,-9.948
471,405.0,393.8,1,0,10.686
472,391.9,413.4,1,0,-0.438
473,379.5,431.8,1,0,3.677
474,370.1,445.9,1,0,-23.558
475,363.1,453.9,1,0,-20.495
476,354.6,459.2,1,0,2.409
477,346.3,458.4,1,1,0.000
478,338.8,455.0,1,1,0.000
479,331.4,452.2,1,1,0.000
480,323.3,449.8,1,0,15.120
481,314.4,448.2,1,0,15.174
482,305.6,446.9,1,0,13.919
483,297.5,446.1,1,0,12.030
484,289.3,445.6,1,0,8.654
485,281.2,445.6,1,0,10.913
486,273.2,445.7,1,0,7.365
487,263.4,446.1,1,0,4.149
488,256.9,446.4,1,0,9.031
489,248.8,447.5,1,0,2.621
490,238.6,450.1,1,0,-16.342
491,226.3,452.9,1,0,-19.262
492,218.0,455.7,1,0,6.948
493,208.8,458.6,1,0,7.674
494,199.8,461.8,1,0,5.824
495,191.3,465.4,1,0,11.356
496,182.0,469.9,1,0,11.468
497,172.0,475.2,1,0,8.581
498,165.1,480.1,1,0,4.957
499,196.1,463.3,1,1,0.000
500,227.0,446.5,1,1,0.000
501,258.0,429.8,1,1,0.000
502,289.0,413.0,1,1,0.000
503,320.0,396.3,1,1,0.000
504,351.0,379.5,1,1,0.000
505,382.0,362.8,1,1,0.000
506,413.0,346.0,1,1,0.000
507,444.3,328.8,1,1,0.000
508,475.2,313.2,1,0,0.520
509,500.9,301.4,1,0,11.734
510,518.5,294.2,1,0,12.630
511,537.2,284.6,1,0,-5.754
512,557.2,274.9,1,0,-12.881
513,574.8,267.2,1,1,0.000
514,586.7,263.9,1,1,0.000
515,599.8,259.7,1,1,0.000
516,612.8,255.5,1,1,0.000
517,625.9,251.3,1,1,0.000
518,638.9,247.2,1,1,0.000
519,652.2,242.8,1,0,12.092
520,666.2,238.7,1,0,11.843
521,676.7,236.2,1,0,14.832
522,685.9,234.2,1,0,5.819
523,696.3,232.0,1,0,-9.722
524,708.4,229.2,1,0,-0.227
525,718.2,227.9,1,0,10.993
526,727.1,226.8,1,0,5.896
527,736.1,226.1,1,0,10.038
528,744.1,225.3,1,1,0.000
529,751.8,225.3,1,1,0.000
530,759.6,225.1,1,1,0.000
531,767.3,224.9,1,0,14.618
532,774.8,225.0,1,0,14.961
533,782.4,225.1,1,0,15.065
534,789.4,225.1,1,0,13.679
535,795.6,226.0,1,0,12.836
536,800.9,224.9,1,0,12.392
537,805.2,221.4,1,0,3.687
538,812.1,212.2,1,0,-7.107
539,819.5,203.3,1,0,-2.350
540,825.4,196.2,1,1,0.000
541,827.7,192.9,1,1,0.000
542,830.7,188.6,1,1,0.000
543,834.0,185.1,1,0,10.008
544,837.7,182.0,1,0,7.435
545,841.5,178.8,1,0,10.627
546,845.1,174.9,1,0,12.316
547,849.1,171.6,1,0,10.043
548,852.8,168.7,1,0,13.261
549,856.4,166.0,1,0,6.060
550,859.4,163.3,1,0,-0.236
551,861.4,160.3,1,0,6.579
552,861.3,157.3,1,0,9.437
553,860.4,155.0,1,0,11.539
554,858.6,153.0,1,0,13.348
555,857.3,150.6,1,0,2.074
556,857.3,147.0,1,1,0.000
557,858.2,143.7,1,0,1.508
558,858.3,141.8,1,1,0.000
559,858.1,140.6,1,1,0.000
560,858.0,139.2,1,1,0.000
561,857.9,137.9,1,1,0.000
562,857.7,136.5,1,1,0.000
563,857.9,135.2,1,1,0.000
564,856.8,133.5,1,0,7.337
565,854.9,131.8,1,0,7.460
566,852.1,129.8,1,0,9.493
567,,,0,0,
568,,,0,0,
569,,,0,0,
570,,,0,0,
571,,,0,0,
572,,,0,0,
573,,,0,0,
574,,,0,0,
575,,,0,0,
576,,,0,0,
577,,,0,0,
578,,,0,0,
579,,,0,0,
580,,,0,0,
581,,,0,0,
582,,,0,0,
583,,,0,0,
584,,,0,0,
585,,,0,0,
586,,,0,0,
587,842.8,139.8,1,0,0.533
588,844.7,139.6,1,0,6.843
589,845.7,140.9,1,0,11.661
590,845.3,143.8,1,0,3.419
591,845.0,147.3,1,1,0.000
592,844.6,151.2,1,1,0.000
593,844.3,155.0,1,1,0.000
594,843.9,158.7,1,1,0.000
595,843.6,162.5,1,1,0.000
596,843.2,166.3,1,1,0.000
597,842.9,170.0,1,1,0.000
598,842.5,173.8,1,1,0.000
599,842.2,177.6,1,1,0.000
600,841.8,181.3,1,1,0.000
601,841.5,185.1,1,1,0.000
602,841.1,188.7,1,1,0.000
603,840.9,193.0,1,0,15.431
604,841.1,197.6,1,0,13.706
605,840.9,202.4,1,0,13.096
606,840.4,207.6,1,0,12.438
607,840.2,213.8,1,0,12.139
608,840.4,218.8,1,0,11.741
609,839.8,223.8,1,0,10.778
610,839.5,230.7,1,0,1.385
611,839.5,239.0,1,0,-7.194
612,839.5,246.9,1,0,6.700
613,839.1,254.0,1,0,7.277
614,838.8,258.3,1,0,4.536
615,838.4,263.4,1,0,10.569
616,837.6,271.2,1,0,0.235
617,837.1,281.0,1,0,-2.197
618,836.7,289.4,1,0,8.729
619,836.5,298.4,1,0,12.250
620,836.1,306.7,1,0,11.733
621,835.8,314.0,1,0,12.187
622,835.6,321.0,1,0,12.034
623,835.3,330.9,1,0,10.949
624,834.9,341.7,1,0,13.403
625,834.5,352.0,1,0,4.824
626,834.5,357.4,1,0,8.393
627,835.0,357.3,1,0,7.138
628,835.8,352.3,1,0,6.063
629,836.4,347.5,1,0,8.424
630,837.1,343.7,1,0,13.710
631,837.9,340.3,1,0,12.609
632,838.9,336.8,1,0,13.040
633,839.8,333.6,1,0,13.124
634,840.5,330.1,1,0,13.796
635,841.3,327.3,1,0,13.794
636,842.2,324.4,1,0,13.520
637,843.4,322.0,1,0,11.707
638,844.4,319.5,1,0,12.550
639,845.0,317.4,1,0,11.979
640,845.0,315.5,1,0,14.492
641,845.6,314.6,1,0,14.383
642,846.6,314.0,1,0,10.733
643,847.6,312.7,1,0,10.461
644,848.0,311.4,1,0,13.372
645,848.6,310.7,1,1,0.000
646,849.1,310.6,1,1,0.000
647,849.5,310.3,1,1,0.000
648,850.2,310.5,1,0,15.427
649,851.3,311.4,1,0,14.475
650,851.9,312.3,1,0,14.354
651,852.8,313.0,1,0,11.971
652,853.6,314.1,1,0,8.642
653,854.6,315.6,1,0,8.214
654,854.8,317.3,1,0,11.207
655,855.1,319.7,1,0,15.942
656,855.7,322.1,1,0,14.141
657,856.6,324.5,1,0,12.600
658,857.3,327.3,1,0,11.991
659,858.0,330.4,1,0,12.853
660,857.6,333.7,1,0,9.604
661,840.4,325.0,1,1,0.000
662,823.3,316.3,1,1,0.000
663,806.2,307.6,1,1,0.000
664,789.0,298.9,1,1,0.000
665,771.6,289.8,1,1,0.000
666,755.1,282.3,1,0,14.989
667,742.5,276.1,1,0,8.920
668,730.9,271.0,1,0,16.503
669,717.3,265.5,1,1,0.000
670,701.2,260.5,1,1,0.000
671,686.3,255.9,1,0,8.848
672,672.5,251.9,1,1,0.000
673,659.5,248.3,1,1,0.000
674,646.3,244.6,1,1,0.000
675,632.8,240.8,1,1,0.000
676,620.1,237.5,1,0,15.519
677,611.5,235.6,1,0,13.375
678,601.7,234.3,1,0,12.748
679,590.8,233.4,1,0,-0.460
680,578.9,231.3,1,0,-10.093
681,570.2,229.9,1,0,-11.117
682,560.5,229.6,1,0,-2.556
683,551.9,230.8,1,0,2.088
684,543.7,231.3,1,1,0.000
685,535.4,231.8,1,0,13.832
686,527.1,232.1,1,0,10.231
687,519.8,233.1,1,0,14.700
688,516.1,235.8,1,0,10.081
689,509.8,232.3,1,0,1.891
690,502.1,223.8,1,0,-4.708
691,494.3,214.6,1,0,-27.132
692,489.9,210.1,1,0,-5.681
693,484.8,204.3,1,1,0.000
694,479.9,198.7,1,1,0.000
695,474.8,192.6,1,1,0.000
696,470.3,188.7,1,0,0.530
697,465.9,186.5,1,0,2.295
698,461.1,184.6,1,1,0.000
699,455.4,180.9,1,0,13.842
700,450.6,177.5,1,0,14.939
701,446.4,174.7,1,0,15.217
702,442.3,172.7,1,0,9.048
703,438.2,171.0,1,0,11.322
704,434.4,168.8,1,0,13.411
705,430.0,166.6,1,0,9.848
706,425.9,164.9,1,0,10.320
707,421.9,164.2,1,0,10.967
708,419.7,163.3,1,0,4.782
709,419.2,161.5,1,0,2.162
710,420.5,159.7,1,0,1.100
711,421.5,158.8,1,1,0.000
712,422.7,158.3,1,1,0.000
713,423.9,157.7,1,1,0.000
714,425.1,157.1,1,1,0.000
715,426.3,156.6,1,1,0.000
716,427.5,156.0,1,1,0.000
717,428.7,155.4,1,1,0.000
718,429.9,154.8,1,1,0.000
719,431.1,154.2,1,1,0.000
720,432.3,153.6,1,1,0.000
721,433.5,153.0,1,1,0.000
722,434.7,152.3,1,1,0.000
723,436.1,152.2,1,0,13.667
724,437.4,153.4,1,0,12.779
725,438.8,155.5,1,0,15.094
726,440.6,157.2,1,0,9.094
727,442.7,158.7,1,0,10.771
728,444.4,161.0,1,0,14.410
729,446.1,164.3,1,0,13.773
730,448.2,167.9,1,0,11.895
731,449.9,171.1,1,0,14.023
732,451.7,174.6,1,0,11.295
733,453.8,179.1,1,0,11.578
734,456.6,184.4,1,0,11.716
735,459.2,189.6,1,0,13.570
736,461.2,194.3,1,0,6.999
737,463.6,198.6,1,0,15.338
738,465.7,202.5,1,0,7.969
739,467.7,209.1,1,0,-2.525
740,469.6,216.3,1,0,3.665
741,472.3,223.8,1,0,0.428
742,474.4,229.2,1,0,3.999
743,476.8,237.3,1,0,7.524
744,479.6,246.0,1,0,7.027
745,482.3,255.6,1,0,0.804
746,485.7,261.1,1,0,8.246
747,491.2,263.4,1,1,0.000
748,497.9,263.2,1,1,0.000
749,504.0,264.0,1,1,0.000
750,511.2,263.4,1,0,10.746
751,522.1,260.2,1,0,16.546
752,530.9,256.4,1,0,15.349
753,536.0,254.5,1,0,-1.960
754,541.9,252.6,1,0,-9.400
755,550.5,250.4,1,0,6.764
756,557.5,248.7,1,0,-5.923
757,564.6,247.6,1,0,1.896
758,573.2,246.2,1,0,14.701
759,581.7,245.1,1,0,3.245
760,589.0,244.7,1,0,3.472
761,595.9,243.9,1,0,8.747
762,601.8,243.7,1,0,10.905
763,608.1,243.8,1,0,9.648
764,618.7,244.5,1,0,12.856
765,626.0,245.0,1,0,10.717
766,632.1,245.5,1,0,-7.574
