frame,x,y,visible,interpolated,score
136,743.00,174.00,1,0,20.0
137,746.69,175.01,1,1,20.0
138,750.00,176.00,1,0,20.0
139,753.70,177.24,1,1,20.0
140,758.00,179.00,1,0,20.0
141,762.75,181.40,1,1,20.0
142,767.00,184.00,1,0,20.0
143,770.07,186.30,1,1,20.0
144,773.00,188.00,1,0,20.0
145,776.87,188.54,1,1,20.0
146,781.00,186.00,1,0,20.0
147,784.46,179.28,1,1,20.0
148,787.00,172.00,1,0,20.0
149,788.80,167.57,1,1,20.0
150,791.00,164.00,1,0,20.0
151,794.47,158.81,1,1,20.0
152,798.00,153.00,1,0,20.0
153,800.33,148.05,1,1,20.0
154,802.00,144.00,1,0,20.0
155,803.84,140.50,1,1,20.0
156,806.00,137.00,1,0,20.0
157,808.45,133.22,1,1,20.0
158,811.00,130.00,1,0,20.0
159,813.48,128.01,1,1,20.0
160,816.00,126.00,1,0,20.0
161,818.63,122.73,1,1,20.0
162,821.00,119.00,1,0,20.0
163,822.75,116.05,1,1,20.0
164,824.00,115.00,1,0,20.0
165,824.85,116.55,1,1,20.0
166,825.00,120.00,1,0,20.0
167,824.20,124.24,1,1,20.0
168,823.00,128.00,1,0,20.0
169,821.96,130.85,1,1,20.0
170,821.00,136.00,1,0,20.0
171,819.97,146.12,1,1,20.0
172,819.00,158.00,1,0,20.0
173,,,0,0,0.0
174,,,0,0,0.0
175,,,0,0,0.0
176,,,0,0,0.0
177,,,0,0,0.0
178,816.00,202.00,1,0,20.0
179,815.40,211.18,1,1,20.0
180,815.00,221.00,1,0,20.0
181,,,0,0,0.0
182,,,0,0,0.0
183,,,0,0,0.0
184,815.00,261.00,1,0,20.0
185,813.95,273.83,1,1,20.0
186,813.00,287.00,1,0,20.0
187,812.82,299.39,1,1,20.0
188,813.00,312.00,1,0,20.0
189,813.03,325.97,1,1,20.0
190,813.00,341.00,1,0,20.0
191,813.06,356.73,1,1,20.0
192,813.00,374.00,1,0,20.0
193,812.59,392.48,1,1,20.0
194,812.00,406.00,1,0,20.0
195,811.45,409.61,1,1,20.0
196,811.00,409.00,1,0,20.0
197,810.60,410.72,1,1,20.0
198,810.00,414.00,1,0,20.0
199,809.00,416.89,1,1,20.0
200,808.00,420.00,1,0,20.0
201,807.38,424.23,1,1,20.0
202,807.00,429.00,1,0,20.0
203,806.61,433.69,1,1,20.0
204,806.00,439.00,1,0,20.0
205,805.07,445.65,1,1,20.0
206,804.00,453.00,1,0,20.0
207,802.99,460.34,1,1,20.0
208,802.00,468.00,1,0,20.0
209,800.96,476.37,1,1,20.0
210,800.00,485.00,1,0,20.0
211,799.30,493.80,1,1,20.0
212,799.00,505.00,1,0,20.0
213,798.97,518.92,1,1,20.0
214,798.00,526.00,1,0,20.0
215,794.94,517.26,1,1,20.0
216,790.00,496.00,1,0,20.0
217,783.89,468.67,1,1,20.0
218,778.00,442.00,1,0,20.0
219,773.38,420.82,1,1,20.0
220,769.00,402.00,1,0,20.0
221,763.84,381.80,1,1,20.0
222,759.00,362.00,1,0,20.0
223,755.50,344.98,1,1,20.0
224,752.00,330.00,1,0,20.0
225,747.17,315.89,1,1,20.0
226,742.00,303.00,1,0,20.0
227,,,0,0,0.0
228,,,0,0,0.0
229,,,0,0,0.0
230,729.00,264.00,1,0,20.0
231,726.27,254.90,1,1,20.0
232,723.00,246.00,1,0,20.0
233,719.00,237.88,1,1,20.0
234,715.00,231.00,1,0,20.0
235,711.74,225.60,1,1,20.0
236,709.00,221.00,1,0,20.0
237,,,0,0,0.0
238,,,0,0,0.0
239,,,0,0,0.0
240,699.00,205.00,1,0,20.0
241,696.59,202.48,1,1,20.0
242,694.00,200.00,1,0,20.0
243,691.09,196.97,1,1,20.0
244,688.00,194.00,1,0,20.0
245,684.94,191.90,1,1,20.0
246,682.00,191.00,1,0,20.0
247,679.29,191.19,1,1,20.0
248,677.00,191.00,1,0,20.0
249,675.17,189.33,1,1,20.0
250,673.00,188.00,1,0,20.0
251,669.91,188.75,1,1,20.0
252,667.00,190.00,1,0,20.0
253,665.33,190.04,1,1,20.0
254,664.00,190.00,1,0,20.0
255,661.91,191.22,1,1,20.0
256,659.00,193.00,1,0,20.0
257,655.66,194.46,1,1,20.0
258,653.00,196.00,1,0,20.0
259,651.83,198.32,1,1,20.0
260,651.00,202.00,1,0,20.0
261,649.29,206.53,1,1,20.0
262,647.00,207.00,1,0,20.0
263,644.77,199.82,1,1,20.0
264,643.00,191.00,1,0,20.0
265,641.87,186.68,1,1,20.0
266,641.00,184.00,1,0,20.0
267,640.01,179.08,1,1,20.0
268,639.00,173.00,1,0,20.0
269,638.09,167.61,1,1,20.0
270,637.00,163.00,1,0,20.0
271,635.51,158.85,1,1,20.0
272,634.00,155.00,1,0,20.0
273,,,0,0,0.0
274,,,0,0,0.0
275,,,0,0,0.0
276,,,0,0,0.0
277,,,0,0,0.0
278,628.00,136.00,1,0,20.0
279,626.00,133.69,1,1,20.0
280,625.00,132.00,1,0,20.0
281,626.47,131.32,1,1,20.0
282,631.00,132.00,1,0,20.0
283,638.47,134.17,1,1,20.0
284,647.00,137.00,1,0,20.0
285,,,0,0,0.0
286,,,0,0,0.0
287,,,0,0,0.0
288,675.00,149.00,1,0,20.0
289,682.33,153.65,1,1,20.0
290,690.00,159.00,1,0,20.0
291,,,0,0,0.0
292,,,0,0,0.0
293,,,0,0,0.0
294,721.00,182.00,1,0,20.0
295,728.86,187.55,1,1,20.0
296,737.00,194.00,1,0,20.0
297,745.54,202.13,1,1,20.0
298,754.00,211.00,1,0,20.0
299,761.98,219.56,1,1,20.0
300,770.00,228.00,1,0,20.0
301,778.68,236.87,1,1,20.0
302,788.00,247.00,1,0,20.0
303,797.82,258.82,1,1,20.0
304,808.00,271.00,1,0,20.0
305,818.30,282.36,1,1,20.0
306,828.00,294.00,1,0,20.0
307,836.72,307.10,1,1,20.0
308,846.00,321.00,1,0,20.0
309,857.06,334.86,1,1,20.0
310,868.00,349.00,1,0,20.0
311,877.05,363.96,1,1,20.0
312,886.00,380.00,1,0,20.0
313,896.86,397.18,1,1,20.0
314,909.00,415.00,1,0,20.0
315,,,0,0,0.0
316,,,0,0,0.0
